,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,date_product_first_sold,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
20404,,,3898,,,,,,,,,,,,Demetrius,Youdell,Male,91.0,1958-12-27,Registered Nurse,Health,Mass Customer,N,"__ï¾(,_,*)",No,6.0,2 Cambridge Point,3173.0,VIC,Australia,9.0
20405,,,3899,,,,,,,,,,,,Rex,Gittings,Male,23.0,1955-12-28,Research Associate,Health,Affluent Customer,N,1,Yes,6.0,55876 Knutson Point,3057.0,VIC,Australia,6.0
20406,,,3900,,,,,,,,,,,,Garland,Wildsmith,Female,78.0,1986-09-01,GIS Technical Architect,Financial Services,Mass Customer,N,"<>?:""{}|_+",Yes,3.0,14 Bunting Alley,2073.0,NSW,Australia,12.0
20407,,,3901,,,,,,,,,,,,Evelina,Bavin,Female,98.0,1974-05-14,Marketing Manager,Argiculture,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,12.0,8458 Stang Parkway,2671.0,NSW,Australia,2.0
20408,,,3902,,,,,,,,,,,,Angelia,McPake,Female,2.0,1961-02-11,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,"""'",No,9.0,60 Towne Pass,2877.0,NSW,Australia,1.0
20409,,,3903,,,,,,,,,,,,Dayna,Cawthera,Female,69.0,1981-02-13,Research Assistant III,,Mass Customer,N,â«testâ«,Yes,17.0,5 Rutledge Center,4311.0,QLD,Australia,3.0
20410,,,3904,,,,,,,,,,,,Arabelle,Nevill,Female,15.0,1977-12-17,Sales Representative,Retail,Affluent Customer,N,",./;'[]\-=",No,7.0,9 Blaine Place,3756.0,VIC,Australia,4.0
20411,,,3905,,,,,,,,,,,,Leodora,Cowill,Female,72.0,1967-10-22,Product Engineer,Argiculture,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,5.0,24688 Hollow Ridge Way,3064.0,VIC,Australia,7.0
20412,,,3906,,,,,,,,,,,,Bronny,Claige,Male,87.0,1982-01-29,Cost Accountant,Financial Services,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,13.0,32876 American Ash Avenue,2099.0,NSW,Australia,11.0
20413,,,3907,,,,,,,,,,,,Adriana,Heam,Female,8.0,1996-01-11,Technical Writer,,High Net Worth,N,../../../../../../../../../../../etc/hosts,Yes,5.0,18 Bay Place,2176.0,NSW,Australia,9.0
20414,,,3908,,,,,,,,,,,,Dolf,Serridge,Male,64.0,1999-06-09,Junior Executive,Health,High Net Worth,N,,No,1.0,4 Hanover Junction,3192.0,VIC,Australia,10.0
20415,,,3909,,,,,,,,,,,,Micheil,McGeorge,Male,1.0,1987-10-04,,Manufacturing,High Net Worth,N,â°â´âµâââ,Yes,18.0,0 Darwin Junction,2747.0,NSW,Australia,9.0
20416,,,3910,,,,,,,,,,,,Hall,Leyfield,Male,38.0,1980-09-10,VP Sales,IT,Mass Customer,N,ðµ ð ð ð,No,10.0,5251 Merrick Court,3103.0,VIC,Australia,8.0
20417,,,3911,,,,,,,,,,,,Valeda,Ezele,Female,81.0,1954-05-25,Recruiting Manager,,Mass Customer,N,1,No,5.0,801 Shasta Crossing,2539.0,NSW,Australia,8.0
20418,,,3912,,,,,,,,,,,,Ryon,Darridon,Male,89.0,1986-10-27,Social Worker,Health,Affluent Customer,N,1,No,22.0,55 Anzinger Drive,4152.0,QLD,Australia,9.0
20419,,,3913,,,,,,,,,,,,Phylys,Neenan,Female,11.0,1959-12-29,Community Outreach Specialist,Retail,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,6.0,13768 Commercial Trail,2155.0,NSW,Australia,10.0
20420,,,3914,,,,,,,,,,,,Izabel,Roelofs,Female,79.0,1988-05-21,Assistant Manager,Entertainment,Affluent Customer,N,ï½ï½¨(Â´âï½â©,Yes,22.0,109 Kipling Road,2156.0,NSW,Australia,11.0
20421,,,3915,,,,,,,,,,,,Cybil,Brombell,Female,17.0,1959-06-23,Statistician I,Financial Services,Affluent Customer,N,ðµ ð ð ð,No,15.0,47 Spenser Circle,2770.0,NSW,Australia,7.0
20422,,,3916,,,,,,,,,,,,Myrtia,,Female,31.0,1958-10-17,,Retail,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,17.0,15051 Monterey Street,2756.0,NSW,Australia,8.0
20423,,,3917,,,,,,,,,,,,Artemas,Kyncl,Male,79.0,1997-12-26,Chemical Engineer,Manufacturing,Mass Customer,N,-0.5,No,4.0,7365 Carioca Hill,4680.0,QLD,Australia,4.0
20424,,,3918,,,,,,,,,,,,Rosalia,Skedge,Female,52.0,1977-07-05,Junior Executive,,High Net Worth,N,á ,No,18.0,42 Maryland Plaza,2486.0,NSW,Australia,5.0
20425,,,3919,,,,,,,,,,,,Traci,Beeckx,Female,38.0,1963-07-30,Cost Accountant,Financial Services,High Net Worth,N,1'; DROP TABLE users--,No,18.0,802 Bashford Hill,3150.0,VIC,Australia,10.0
20426,,,3920,,,,,,,,,,,,Filbert,Deetlefs,Male,90.0,1961-01-21,Environmental Specialist,Telecommunications,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,9.0,12548 Eagan Court,2768.0,NSW,Australia,9.0
20427,,,3921,,,,,,,,,,,,Gaby,Lozano,Female,93.0,1976-03-09,Mechanical Systems Engineer,Manufacturing,High Net Worth,N,2018-02-01 00:00:00,No,10.0,24167 Montana Place,2065.0,NSW,Australia,12.0
20428,,,3922,,,,,,,,,,,,Frans,Whitecross,Male,90.0,1981-05-29,Tax Accountant,Financial Services,Mass Customer,N,,Yes,3.0,0 Southridge Drive,4311.0,QLD,Australia,1.0
20429,,,3923,,,,,,,,,,,,Shay,Rayer,Male,90.0,1978-01-04,Product Engineer,Financial Services,High Net Worth,N,"''''""",No,16.0,1 Banding Way,4218.0,QLD,Australia,8.0
20430,,,3924,,,,,,,,,,,,Perry,Lampert,Male,72.0,1976-07-03,Editor,Property,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,10.0,259 Union Junction,3107.0,VIC,Australia,10.0
20431,,,3925,,,,,,,,,,,,Cally,Chaim,Female,81.0,1978-11-25,Statistician I,,High Net Worth,N,,No,7.0,7727 Merrick Parkway,2099.0,NSW,Australia,11.0
20432,,,3926,,,,,,,,,,,,Allistir,Heckney,Male,24.0,1954-09-04,Account Executive,Manufacturing,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,18.0,3015 Bowman Alley,2777.0,NSW,Australia,9.0
20433,,,3927,,,,,,,,,,,,Conway,,Male,29.0,1978-01-07,Electrical Engineer,Manufacturing,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,7.0,2 Annamark Park,2170.0,NSW,Australia,9.0
20434,,,3928,,,,,,,,,,,,Kristin,Way,Female,71.0,1982-04-16,,Property,Affluent Customer,N,"""'",Yes,6.0,38 Steensland Circle,2234.0,NSW,Australia,10.0
20435,,,3929,,,,,,,,,,,,Jacqui,Fortnam,Female,50.0,1989-10-18,,,Affluent Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,10.0,80 Northland Place,4178.0,QLD,Australia,8.0
20436,,,3930,,,,,,,,,,,,Blancha,Baldi,Female,43.0,1988-01-06,,Financial Services,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,22.0,104 Kingsford Park,2154.0,NSW,Australia,9.0
20437,,,3931,,,,,,,,,,,,Kylie,Epine,U,19.0,,,IT,High Net Worth,N,,Yes,0.0,22 Mifflin Junction,2096.0,NSW,Australia,9.0
20438,,,3932,,,,,,,,,,,,Hadley,Veracruysse,Male,85.0,1986-07-10,Senior Editor,Financial Services,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,11.0,60272 Montana Drive,2223.0,NSW,Australia,8.0
20439,,,3933,,,,,,,,,,,,Chiarra,Cops,Female,65.0,1983-07-05,,,High Net Worth,N,100,Yes,10.0,730 Judy Drive,3939.0,VIC,Australia,2.0
20440,,,3934,,,,,,,,,,,,Cherice,Wehner,Female,38.0,1977-11-25,Sales Associate,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,16.0,1269 Esch Parkway,4078.0,QLD,Australia,6.0
20441,,,3935,,,,,,,,,,,,Teodor,Alfonsini,U,72.0,,,IT,High Net Worth,N,,Yes,0.0,3 Kedzie Center,3106.0,VIC,Australia,10.0
20442,,,3936,,,,,,,,,,,,Rodd,Spare,Male,57.0,1960-05-04,Paralegal,Financial Services,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,16.0,67473 Nova Avenue,3089.0,VIC,Australia,10.0
20443,,,3937,,,,,,,,,,,,Brennen,Mularkey,Male,81.0,1978-06-07,Tax Accountant,Property,Mass Customer,N,â¡,No,12.0,866 Canary Drive,2750.0,NSW,Australia,8.0
20444,,,3938,,,,,,,,,,,,Dulcy,Wormleighton,Female,25.0,1973-08-06,Account Executive,Financial Services,High Net Worth,N,é¨è½æ ¼,Yes,9.0,20 Dwight Junction,2768.0,NSW,Australia,10.0
20445,,,3939,,,,,,,,,,,,Georges,Dumbelton,Male,67.0,1981-06-25,,Manufacturing,Affluent Customer,N,âââ,No,15.0,0900 Northport Point,2085.0,NSW,Australia,11.0
20446,,,3940,,,,,,,,,,,,Anna,Warmington,Female,9.0,1977-11-18,Sales Representative,Retail,Mass Customer,N,0,No,9.0,572 Buena Vista Plaza,2111.0,NSW,Australia,9.0
20447,,,3941,,,,,,,,,,,,Cinnamon,Batram,Female,27.0,1978-05-03,Technical Writer,Manufacturing,Mass Customer,N,",./;'[]\-=",Yes,11.0,695 Anthes Crossing,4350.0,QLD,Australia,2.0
20448,,,3942,,,,,,,,,,,,Barbie,Gergler,Female,82.0,1965-04-02,Administrative Officer,Manufacturing,Mass Customer,N,Ù¡Ù¢Ù£,No,12.0,62 Luster Avenue,2036.0,NSW,Australia,11.0
20449,,,3943,,,,,,,,,,,,Adler,Dredge,Male,19.0,1997-12-30,VP Accounting,Financial Services,Affluent Customer,N,100,No,2.0,819 Basil Plaza,4053.0,QLD,Australia,8.0
20450,,,3944,,,,,,,,,,,,Urbain,Sinnock,Male,28.0,1973-05-04,Engineer III,IT,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,3.0,81 Monument Avenue,2126.0,NSW,Australia,12.0
20451,,,3945,,,,,,,,,,,,Lazarus,Donaghy,Male,77.0,1994-10-21,,Retail,High Net Worth,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,No,7.0,093 Mallard Hill,4034.0,QLD,Australia,7.0
20452,,,3946,,,,,,,,,,,,Wylie,FitzGilbert,Male,85.0,1960-06-23,,Retail,High Net Worth,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,10.0,903 Sauthoff Plaza,2565.0,NSW,Australia,8.0
20453,,,3947,,,,,,,,,,,,Tanitansy,McTrustam,Female,26.0,1970-05-12,GIS Technical Architect,,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,12.0,9796 Pearson Hill,2223.0,NSW,Australia,4.0
20454,,,3948,,,,,,,,,,,,Roberto,Beinke,Male,44.0,1986-06-22,Occupational Therapist,Health,Mass Customer,N,â¦testâ§,No,13.0,950 Algoma Circle,3108.0,VIC,Australia,9.0
20455,,,3949,,,,,,,,,,,,Costa,Sleightholm,Male,24.0,2001-12-19,Web Designer IV,Manufacturing,High Net Worth,N,-0.5,Yes,1.0,28 Toban Center,3756.0,VIC,Australia,2.0
20456,,,3950,,,,,,,,,,,,Alic,Juniper,Male,72.0,1968-09-07,Senior Financial Analyst,Financial Services,High Net Worth,N,00ËÆ$-,Yes,12.0,147 Brickson Park Drive,4017.0,QLD,Australia,7.0
20457,,,3951,,,,,,,,,,,,Ephrem,Hollerin,Male,39.0,1975-02-10,Quality Control Specialist,,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,9.0,75251 Marquette Lane,4122.0,QLD,Australia,7.0
20458,,,3952,,,,,,,,,,,,Di,Borsnall,Female,96.0,1968-05-09,,Manufacturing,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,10.0,72 Briar Crest Hill,3148.0,VIC,Australia,10.0
20459,,,3953,,,,,,,,,,,,Allyson,Simak,Female,79.0,1999-06-18,Help Desk Operator,Health,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,2.0,201 Valley Edge Park,3030.0,VIC,Australia,5.0
20460,,,3954,,,,,,,,,,,,Archaimbaud,McAteer,Male,63.0,2000-02-03,Human Resources Assistant III,Financial Services,High Net Worth,N,-100,No,2.0,6031 Susan Terrace,4118.0,QLD,Australia,5.0
20461,,,3955,,,,,,,,,,,,Dido,Austick,Female,87.0,1970-08-05,Geologist II,Argiculture,Mass Customer,N,-1,Yes,7.0,724 Erie Way,3500.0,VIC,Australia,2.0
20462,,,3956,,,,,,,,,,,,Hector,Poundsford,Male,54.0,1957-01-17,Administrative Assistant III,Retail,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,12.0,86906 Hauk Trail,4163.0,QLD,Australia,8.0
20463,,,3957,,,,,,,,,,,,Bernice,Scotchforth,Female,4.0,1978-07-20,Business Systems Development Analyst,,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,14.0,85999 Cherokee Street,2086.0,NSW,Australia,11.0
20464,,,3958,,,,,,,,,,,,Pincus,Woodard,Male,8.0,1970-04-27,Actuary,Financial Services,Affluent Customer,N,1;DROP TABLE users,Yes,16.0,50774 Dennis Park,3631.0,VIC,Australia,3.0
20465,,,3959,,,,,,,,,,,,Dannie,Sowray,Male,76.0,1992-12-07,,,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,3.0,64 Trailsway Place,3802.0,VIC,Australia,7.0
20466,,,3960,,,,,,,,,,,,Hobart,Burgan,Male,6.0,2000-03-16,,Property,Mass Customer,N,ðµ ð ð ð,No,1.0,95228 Forster Road,3085.0,VIC,Australia,9.0
20467,,,3961,,,,,,,,,,,,Gertie,Caser,Female,11.0,1992-07-05,Recruiter,Health,High Net Worth,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,5.0,388 Shoshone Trail,2234.0,NSW,Australia,10.0
20468,,,3962,,,,,,,,,,,,Benoit,,Male,17.0,1977-10-06,Project Manager,Argiculture,High Net Worth,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,14.0,67 Lakewood Gardens Circle,2506.0,NSW,Australia,7.0
20469,,,3963,,,,,,,,,,,,Ardelle,Dasent,Female,10.0,1954-08-22,Software Test Engineer II,,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,13.0,98 Transport Plaza,2470.0,NSW,Australia,2.0
20470,,,3964,,,,,,,,,,,,Aubrey,Souten,Female,28.0,1956-07-21,Sales Associate,Manufacturing,High Net Worth,N,,No,5.0,35 Larry Plaza,2093.0,NSW,Australia,9.0
20471,,,3965,,,,,,,,,,,,Susannah,Dumphy,Female,39.0,1984-07-24,Speech Pathologist,Manufacturing,Mass Customer,N,,Yes,13.0,9 Hooker Street,2770.0,NSW,Australia,7.0
20472,,,3966,,,,,,,,,,,,Astrix,Sigward,Female,53.0,1968-09-15,Geologist I,,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,11.0,4 Debra Hill,3106.0,VIC,Australia,10.0
20473,,,3967,,,,,,,,,,,,Lillis,Dobrowolski,Female,90.0,1978-04-18,Senior Editor,Manufacturing,Affluent Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,7.0,41 Superior Crossing,2747.0,NSW,Australia,8.0
20474,,,3968,,,,,,,,,,,,Alexandra,Kroch,Female,99.0,1977-12-22,,Property,High Net Worth,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,22.0,721 Morrow Plaza,2069.0,NSW,Australia,12.0
20475,,,3969,,,,,,,,,,,,Randee,Penchen,Female,93.0,1977-07-16,Accountant II,Manufacturing,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,10.0,8578 Mifflin Pass,2170.0,NSW,Australia,5.0
20476,,,3970,,,,,,,,,,,,Modesty,Storks,Female,73.0,1969-11-27,Sales Representative,Retail,High Net Worth,N,2018-02-01 00:00:00,Yes,12.0,02 Fair Oaks Lane,3977.0,VIC,Australia,7.0
20477,,,3971,,,,,,,,,,,,Analise,Asbrey,Female,2.0,1979-01-14,Desktop Support Technician,Financial Services,High Net Worth,N,,No,16.0,910 Becker Pass,2526.0,NSW,Australia,8.0
20478,,,3972,,,,,,,,,,,,Maribelle,Schaffel,Female,6.0,1979-03-28,,Retail,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,8.0,08 Dennis Crossing,3184.0,VIC,Australia,11.0
20479,,,3973,,,,,,,,,,,,Carolan,Jorez,Female,24.0,1963-07-13,Editor,Manufacturing,High Net Worth,N,ð¾ ð ð ð ð ð ð ð§,No,17.0,4 Express Plaza,2191.0,NSW,Australia,10.0
20480,,,3974,,,,,,,,,,,,Misha,Ranklin,Female,82.0,1961-02-11,Technical Writer,,Affluent Customer,N,1,Yes,9.0,81609 Vernon Terrace,3934.0,VIC,Australia,8.0
20481,,,3975,,,,,,,,,,,,Dianemarie,Kidgell,Female,2.0,1971-08-11,Administrative Assistant I,Entertainment,Affluent Customer,N,NIL,No,18.0,37 Hintze Court,2168.0,NSW,Australia,9.0
20482,,,3976,,,,,,,,,,,,Gretel,Chrystal,Female,0.0,1957-11-20,Internal Auditor,,Affluent Customer,N,"'""''''""",Yes,13.0,07 Morning Court,3805.0,VIC,Australia,7.0
20483,,,3977,,,,,,,,,,,,Katrinka,Van der Beken,Female,31.0,1965-08-21,Biostatistician II,Manufacturing,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,16.0,327 Loeprich Street,3187.0,VIC,Australia,11.0
20484,,,3978,,,,,,,,,,,,Kathlin,Robker,Female,4.0,1972-03-02,Developer II,Financial Services,Mass Customer,N,NIL,No,5.0,5106 Northridge Drive,2560.0,NSW,Australia,7.0
20485,,,3979,,,,,,,,,,,,Kleon,Adam,Male,67.0,1974-07-13,,Financial Services,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,18.0,9754 High Crossing Terrace,2148.0,NSW,Australia,8.0
20486,,,3980,,,,,,,,,,,,Nils,McGebenay,Male,41.0,1964-01-16,Web Designer I,Manufacturing,Mass Customer,N,â¡,No,12.0,7 Meadow Vale Court,2114.0,NSW,Australia,10.0
20487,,,3981,,,,,,,,,,,,Konstance,Draye,Female,34.0,1994-09-10,Quality Control Specialist,Health,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,1.0,80260 Morning Road,3178.0,VIC,Australia,9.0
20488,,,3982,,,,,,,,,,,,Maurita,O'Kinedy,Female,89.0,1962-06-02,General Manager,Manufacturing,Mass Customer,N,1,Yes,12.0,38017 Briar Crest Drive,2165.0,NSW,Australia,9.0
20489,,,3983,,,,,,,,,,,,Jarred,Lyste,Male,19.0,1965-04-21,Graphic Designer,,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,9.0,60 Morningstar Center,2126.0,NSW,Australia,10.0
20490,,,3984,,,,,,,,,,,,Thadeus,Buxsey,Male,74.0,1960-02-16,Librarian,Entertainment,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,10.0,218 Stuart Junction,2223.0,NSW,Australia,10.0
20491,,,3985,,,,,,,,,,,,Caryn,Padbury,Female,44.0,1998-06-21,Web Developer IV,Property,Mass Customer,N,0/0,No,4.0,9 Butterfield Lane,4077.0,QLD,Australia,5.0
20492,,,3986,,,,,,,,,,,,Oralle,Petrello,Female,1.0,1976-12-01,Social Worker,Health,Mass Customer,N,,No,21.0,614 Burning Wood Way,2148.0,NSW,Australia,9.0
20493,,,3987,,,,,,,,,,,,Beckie,Wakeham,Female,18.0,1964-05-29,,Argiculture,Mass Customer,N,á,No,7.0,9 Grover Point,4218.0,QLD,Australia,10.0
20494,,,3988,,,,,,,,,,,,Ammamaria,Ashburne,Female,97.0,1994-07-14,Automation Specialist IV,Health,Mass Customer,N,â¡,Yes,1.0,565 Bunting Park,2076.0,NSW,Australia,11.0
20495,,,3989,,,,,,,,,,,,Nicolas,Burdass,Male,75.0,1999-06-23,Environmental Specialist,Argiculture,Affluent Customer,N,âââ,Yes,1.0,9461 Saint Paul Trail,2428.0,NSW,Australia,2.0
20496,,,3990,,,,,,,,,,,,Reynard,Hagger,Male,99.0,1998-03-05,Desktop Support Technician,Health,High Net Worth,N,0,No,1.0,5204 Delaware Pass,2560.0,NSW,Australia,8.0
20497,,,3991,,,,,,,,,,,,Rolph,Sweetnam,Male,61.0,1985-08-06,Chief Design Engineer,Manufacturing,Mass Customer,N,"""'",Yes,13.0,24 Scott Pass,4300.0,QLD,Australia,5.0
20498,,,3992,,,,,,,,,,,,Germain,Tireman,Male,99.0,1980-04-02,Database Administrator IV,Manufacturing,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,18.0,8 Randy Parkway,2209.0,NSW,Australia,11.0
20499,,,3993,,,,,,,,,,,,Andi,Dumelow,Female,6.0,1974-12-05,Librarian,Entertainment,Mass Customer,N,á ,No,10.0,681 Elmside Place,3750.0,VIC,Australia,6.0
